0.0625,0,0.03125,0.03125,0.1875,0.09375,0.03125,0.0625,0.03125,0.0625,0.09375,0,0.0625,0.03125,0,0.03125,0.0625,0.03125,0.03125,0.0625,0.125,0,0.125,0.03125,0.21875,0.09375,0,0.03125,0.03125,0.03125,0.03125,0,0,0,0.03125,0.0625,0.15625,0,0.03125,0,0.0625,0.0625,0.15625,0.0625,0.1875,0.03125,0,0.03125,0,0,0,0,0,0.03125,0,0.09375,0.21875,0,0.0625,0,0.121212121,0,0.060606061,0,0.121212121,0.03030303,0.03030303,0.090909091,0,0.03030303,0,0.090909091,0,0,0.03030303,0.121212121,0.212121212,0,0.03030303,0.03030303,1
0.027027027,0.027027027,0,0.054054054,0.216216216,0.027027027,0.027027027,0.081081081,0.027027027,0.081081081,0.054054054,0.108108108,0.054054054,0,0,0.027027027,0.054054054,0.054054054,0,0.081081081,0.135135135,0.027027027,0.081081081,0,0.189189189,0.054054054,0,0.135135135,0.027027027,0,0,0.027027027,0,0,0.027027027,0.081081081,0.162162162,0,0.027027027,0.027027027,0.081081081,0.027027027,0.189189189,0.054054054,0.162162162,0.054054054,0,0.027027027,0.081081081,0,0,0,0.027027027,0,0,0.081081081,0.162162162,0,0.054054054,0,0.108108108,0.054054054,0.081081081,0.027027027,0.162162162,0,0,0.108108108,0.027027027,0,0,0,0,0,0.027027027,0.108108108,0.27027027,0,0.027027027,0,1
0.027027027,0.027027027,0,0.054054054,0.216216216,0.027027027,0.027027027,0.081081081,0.027027027,0.081081081,0.054054054,0.108108108,0.054054054,0,0,0.027027027,0.054054054,0.054054054,0,0.081081081,0.135135135,0.027027027,0.081081081,0,0.189189189,0.054054054,0,0.135135135,0.027027027,0,0,0.027027027,0,0,0.027027027,0.081081081,0.162162162,0,0.027027027,0.027027027,0.081081081,0.027027027,0.189189189,0.054054054,0.162162162,0.054054054,0,0.027027027,0.081081081,0,0,0,0.027027027,0,0,0.081081081,0.162162162,0,0.054054054,0,0.108108108,0.054054054,0.081081081,0.027027027,0.162162162,0,0,0.108108108,0.027027027,0,0,0,0,0,0.027027027,0.108108108,0.27027027,0,0.027027027,0,1
0.027027027,0.027027027,0,0.054054054,0.216216216,0.027027027,0.027027027,0.081081081,0.027027027,0.081081081,0.054054054,0.108108108,0.054054054,0,0,0.027027027,0.054054054,0.054054054,0,0.081081081,0.135135135,0.027027027,0.081081081,0,0.189189189,0.054054054,0,0.135135135,0.027027027,0,0,0.027027027,0,0,0.027027027,0.081081081,0.162162162,0,0.027027027,0.027027027,0.081081081,0.027027027,0.189189189,0.054054054,0.162162162,0.054054054,0,0.027027027,0.081081081,0,0,0,0.027027027,0,0,0.081081081,0.162162162,0,0.054054054,0,0.108108108,0.054054054,0.081081081,0.027027027,0.162162162,0,0,0.108108108,0.027027027,0,0,0,0,0,0.027027027,0.108108108,0.27027027,0,0.027027027,0,1
0.027027027,0.027027027,0,0.054054054,0.216216216,0.027027027,0.027027027,0.081081081,0.027027027,0.081081081,0.054054054,0.108108108,0.054054054,0,0,0.027027027,0.054054054,0.054054054,0,0.081081081,0.135135135,0.027027027,0.081081081,0,0.189189189,0.054054054,0,0.135135135,0.027027027,0,0,0.027027027,0,0,0.027027027,0.081081081,0.162162162,0,0.027027027,0.027027027,0.081081081,0.027027027,0.189189189,0.054054054,0.162162162,0.054054054,0,0.027027027,0.081081081,0,0,0,0.027027027,0,0,0.081081081,0.162162162,0,0.054054054,0,0.108108108,0.054054054,0.081081081,0.027027027,0.162162162,0,0,0.108108108,0.027027027,0,0,0,0,0,0.027027027,0.108108108,0.27027027,0,0.027027027,0,1
0.103448276,0,0.034482759,0.034482759,0.068965517,0.034482759,0,0.068965517,0.034482759,0,0.068965517,0.034482759,0.034482759,0.206896552,0.034482759,0.068965517,0.034482759,0,0.068965517,0.068965517,0.034482759,0,0.137931034,0.034482759,0.068965517,0.034482759,0.068965517,0,0,0,0.068965517,0.103448276,0,0,0,0.172413793,0.137931034,0,0.068965517,0.068965517,0,0.068965517,0,0.034482759,0.068965517,0,0,0.206896552,0,0.068965517,0,0,0,0.034482759,0.034482759,0.172413793,0.275862069,0,0,0.034482759,0.142857143,0,0.035714286,0,0.107142857,0,0,0.107142857,0,0.142857143,0,0.071428571,0,0.035714286,0.071428571,0.142857143,0.107142857,0,0,0.035714286,1
0.075,0.025,0.05,0.0125,0.2125,0.0625,0,0.175,0,0.025,0.05,0.0125,0.025,0.0375,0.075,0.05,0.025,0.0625,0.025,0,0.1375,0.0375,0.0375,0.075,0.025,0.025,0.025,0.1125,0.0375,0.05,0,0.0375,0.0125,0.1,0.0625,0.0375,0.1,0.0375,0.05,0,0.05,0.0625,0.1,0.0625,0.0375,0.0375,0.0125,0.075,0,0.075,0.0375,0.05,0.0125,0.0375,0.1375,0.025,0.05,0.05,0.075,0.0125,0.064102564,0.102564103,0.115384615,0.08974359,0.051282051,0.012820513,0.012820513,0.153846154,0.012820513,0.064102564,0.038461538,0,0.012820513,0.038461538,0.064102564,0.012820513,0.051282051,0.012820513,0.038461538,0.051282051,1
0.126984127,0.015873016,0.047619048,0.079365079,0.19047619,0.063492063,0,0.063492063,0.015873016,0.063492063,0.015873016,0.015873016,0.031746032,0.111111111,0.047619048,0.015873016,0.031746032,0.015873016,0.047619048,0,0.079365079,0.063492063,0,0.079365079,0.031746032,0.015873016,0.047619048,0.158730159,0.031746032,0.047619048,0,0.063492063,0.015873016,0.047619048,0.095238095,0.031746032,0.063492063,0.047619048,0.079365079,0,0.079365079,0.047619048,0.063492063,0.063492063,0.031746032,0.015873016,0,0.063492063,0.015873016,0.063492063,0.063492063,0.031746032,0.015873016,0.047619048,0.111111111,0.063492063,0.095238095,0.063492063,0.031746032,0.031746032,0.047619048,0.111111111,0.158730159,0.079365079,0.047619048,0.031746032,0.015873016,0.19047619,0,0.063492063,0.047619048,0,0,0.031746032,0.047619048,0,0.031746032,0,0.063492063,0.031746032,1
0.014084507,0.028169014,0.084507042,0.042253521,0.070422535,0,0.014084507,0.028169014,0.056338028,0.084507042,0.14084507,0,0.028169014,0.028169014,0.112676056,0.070422535,0.070422535,0.028169014,0.042253521,0.056338028,0.098591549,0.014084507,0.154929577,0.070422535,0.014084507,0.070422535,0.014084507,0.028169014,0.042253521,0.056338028,0.042253521,0.042253521,0.028169014,0.028169014,0.042253521,0.042253521,0.070422535,0.028169014,0.028169014,0.084507042,0.112676056,0,0.084507042,0.042253521,0,0.056338028,0.042253521,0.028169014,0.042253521,0.028169014,0.028169014,0.070422535,0.014084507,0,0.225352113,0.042253521,0.169014085,0,0.014084507,0,0.041666667,0.083333333,0.027777778,0.013888889,0.027777778,0.055555556,0.013888889,0.013888889,0.055555556,0.013888889,0.069444444,0.041666667,0.013888889,0.041666667,0.138888889,0.194444444,0.055555556,0.041666667,0,0.055555556,1
0.014084507,0.028169014,0.084507042,0.042253521,0.070422535,0,0.014084507,0.028169014,0.056338028,0.084507042,0.14084507,0,0.028169014,0.028169014,0.112676056,0.070422535,0.070422535,0.028169014,0.042253521,0.056338028,0.098591549,0.014084507,0.154929577,0.070422535,0.014084507,0.070422535,0.014084507,0.028169014,0.042253521,0.056338028,0.042253521,0.042253521,0.028169014,0.028169014,0.042253521,0.042253521,0.070422535,0.028169014,0.028169014,0.084507042,0.112676056,0,0.084507042,0.042253521,0,0.056338028,0.042253521,0.028169014,0.042253521,0.028169014,0.028169014,0.070422535,0.014084507,0,0.225352113,0.042253521,0.169014085,0,0.014084507,0,0.041666667,0.083333333,0.027777778,0.013888889,0.027777778,0.055555556,0.013888889,0.013888889,0.055555556,0.013888889,0.069444444,0.041666667,0.013888889,0.041666667,0.138888889,0.194444444,0.055555556,0.041666667,0,0.055555556,1
0.193548387,0,0,0.064516129,0,0.096774194,0.032258065,0.064516129,0,0.064516129,0.161290323,0.064516129,0.064516129,0.064516129,0.032258065,0.064516129,0,0,0,0.032258065,0.096774194,0,0.096774194,0.064516129,0,0.161290323,0.064516129,0,0,0.064516129,0,0.064516129,0.096774194,0.096774194,0,0,0.129032258,0,0.032258065,0.032258065,0.064516129,0.096774194,0.032258065,0.032258065,0,0.161290323,0.064516129,0,0.064516129,0.096774194,0.064516129,0,0.064516129,0.032258065,0.096774194,0,0.129032258,0,0,0,0.129032258,0.064516129,0.096774194,0.064516129,0,0.161290323,0.032258065,0,0,0.096774194,0.032258065,0.032258065,0.096774194,0.032258065,0.032258065,0,0.064516129,0,0.032258065,0.032258065,1
0.193548387,0,0,0.064516129,0,0.096774194,0.032258065,0.064516129,0,0.064516129,0.161290323,0.064516129,0.064516129,0.064516129,0.032258065,0.064516129,0,0,0,0.032258065,0.096774194,0,0.096774194,0.064516129,0,0.161290323,0.064516129,0,0,0.064516129,0,0.064516129,0.096774194,0.096774194,0,0,0.129032258,0,0.032258065,0.032258065,0.064516129,0.096774194,0.032258065,0.032258065,0,0.161290323,0.064516129,0,0.064516129,0.096774194,0.064516129,0,0.064516129,0.032258065,0.096774194,0,0.129032258,0,0,0,0.129032258,0.064516129,0.096774194,0.064516129,0,0.161290323,0.032258065,0,0,0.096774194,0.032258065,0.032258065,0.096774194,0.032258065,0.032258065,0,0.064516129,0,0.032258065,0.032258065,1
0.082758621,0.034482759,0.020689655,0.131034483,0.013793103,0.013793103,0.165517241,0.096551724,0.048275862,0,0.04137931,0.034482759,0.006896552,0.020689655,0.165517241,0.055172414,0.027586207,0.020689655,0,0.020689655,0.055172414,0.062068966,0.013793103,0.062068966,0.034482759,0.055172414,0.082758621,0.068965517,0.020689655,0.006896552,0.006896552,0.020689655,0.013793103,0.013793103,0.331034483,0.062068966,0.055172414,0.034482759,0,0,0.117241379,0.075862069,0.006896552,0.013793103,0.020689655,0.034482759,0.048275862,0.103448276,0.013793103,0,0.013793103,0.034482759,0.006896552,0.013793103,0.393103448,0.034482759,0.006896552,0.062068966,0,0,0.048951049,0.076923077,0.034965035,0.055944056,0.048951049,0.083916084,0.062937063,0.041958042,0.048951049,0.013986014,0.041958042,0.027972028,0.006993007,0.006993007,0.328671329,0.034965035,0.013986014,0.013986014,0.006993007,0,1
0.181818182,0.060606061,0,0.03030303,0,0.03030303,0,0.151515152,0.03030303,0,0.060606061,0.03030303,0.03030303,0.03030303,0.181818182,0.090909091,0.060606061,0.03030303,0,0,0.393939394,0,0,0.03030303,0.03030303,0,0.060606061,0.181818182,0,0,0.03030303,0,0,0,0.121212121,0.090909091,0,0,0,0.060606061,0.181818182,0.060606061,0.060606061,0.03030303,0,0.03030303,0.03030303,0.060606061,0,0.090909091,0.121212121,0.151515152,0.060606061,0.03030303,0.03030303,0.03030303,0,0,0,0.03030303,0.03125,0.03125,0,0,0,0,0,0.0625,0.03125,0.0625,0.15625,0.09375,0.0625,0.15625,0.0625,0.09375,0.03125,0.03125,0,0.09375,1
0.185185185,0.037037037,0,0,0,0.111111111,0,0.111111111,0.074074074,0,0.111111111,0.111111111,0.037037037,0,0,0.037037037,0.148148148,0,0,0.037037037,0.296296296,0,0,0,0,0.037037037,0,0,0,0,0,0,0,0,0.481481481,0.037037037,0.148148148,0,0,0,0.037037037,0.111111111,0.185185185,0.037037037,0,0.111111111,0.074074074,0.074074074,0.185185185,0,0,0,0,0,0.074074074,0.074074074,0,0,0.037037037,0,0.16,0.08,0.12,0.04,0,0.08,0.04,0.04,0,0.04,0.08,0,0,0.04,0.04,0.04,0.16,0,0.04,0,1
0.2,0.04516129,0.04516129,0.04516129,0.04516129,0.096774194,0.032258065,0.025806452,0.04516129,0.051612903,0.077419355,0.032258065,0.051612903,0.04516129,0.070967742,0.019354839,0.019354839,0.019354839,0.032258065,0,0.058064516,0.032258065,0.032258065,0.04516129,0.064516129,0.090322581,0.058064516,0.038709677,0.064516129,0.064516129,0.109677419,0.038709677,0.064516129,0.032258065,0.04516129,0.012903226,0.032258065,0.012903226,0.038709677,0.064516129,0.058064516,0.058064516,0.064516129,0.051612903,0.090322581,0.058064516,0.038709677,0.025806452,0.096774194,0.077419355,0.109677419,0.04516129,0.04516129,0.032258065,0.038709677,0.025806452,0.025806452,0.012903226,0.038709677,0.006451613,0.078431373,0.045751634,0.078431373,0.058823529,0.039215686,0.045751634,0.039215686,0.045751634,0.111111111,0.026143791,0.117647059,0.026143791,0.045751634,0.052287582,0.058823529,0.032679739,0.013071895,0.026143791,0.019607843,0.039215686,1
0.2,0.04516129,0.04516129,0.04516129,0.04516129,0.096774194,0.032258065,0.025806452,0.04516129,0.051612903,0.077419355,0.032258065,0.051612903,0.04516129,0.070967742,0.019354839,0.019354839,0.019354839,0.032258065,0,0.058064516,0.032258065,0.032258065,0.04516129,0.064516129,0.090322581,0.058064516,0.038709677,0.064516129,0.064516129,0.109677419,0.038709677,0.064516129,0.032258065,0.04516129,0.012903226,0.032258065,0.012903226,0.038709677,0.064516129,0.058064516,0.058064516,0.064516129,0.051612903,0.090322581,0.058064516,0.038709677,0.025806452,0.096774194,0.077419355,0.109677419,0.04516129,0.04516129,0.032258065,0.038709677,0.025806452,0.025806452,0.012903226,0.038709677,0.006451613,0.078431373,0.045751634,0.078431373,0.058823529,0.039215686,0.045751634,0.039215686,0.045751634,0.111111111,0.026143791,0.117647059,0.026143791,0.045751634,0.052287582,0.058823529,0.032679739,0.013071895,0.026143791,0.019607843,0.039215686,1
0.053333333,0.213333333,0.04,0,0.04,0,0.04,0.013333333,0.053333333,0.013333333,0.08,0.04,0.013333333,0,0.08,0.266666667,0,0,0.04,0.013333333,0.24,0.026666667,0.08,0.066666667,0,0,0.08,0.08,0.053333333,0,0.013333333,0.106666667,0,0,0.106666667,0.026666667,0.093333333,0,0,0.026666667,0.04,0,0.04,0.053333333,0,0.026666667,0.106666667,0.013333333,0.04,0.013333333,0.093333333,0.173333333,0.013333333,0,0.16,0.053333333,0.106666667,0,0,0.066666667,0.013157895,0.078947368,0.013157895,0.105263158,0.039473684,0.013157895,0.078947368,0.052631579,0.013157895,0.026315789,0.092105263,0.105263158,0.013157895,0,0.276315789,0.013157895,0.013157895,0.013157895,0.026315789,0.013157895,1
0.053333333,0.213333333,0.04,0,0.04,0,0.04,0.013333333,0.053333333,0.013333333,0.08,0.04,0.013333333,0,0.08,0.266666667,0,0,0.04,0.013333333,0.24,0.026666667,0.08,0.066666667,0,0,0.08,0.08,0.053333333,0,0.013333333,0.106666667,0,0,0.106666667,0.026666667,0.093333333,0,0,0.026666667,0.04,0,0.04,0.053333333,0,0.026666667,0.106666667,0.013333333,0.04,0.013333333,0.093333333,0.173333333,0.013333333,0,0.16,0.053333333,0.106666667,0,0,0.066666667,0.013157895,0.078947368,0.013157895,0.105263158,0.039473684,0.013157895,0.078947368,0.052631579,0.013157895,0.026315789,0.092105263,0.105263158,0.013157895,0,0.276315789,0.013157895,0.013157895,0.013157895,0.026315789,0.013157895,1
0.101123596,0.123595506,0.02247191,0.04494382,0,0.04494382,0.04494382,0.04494382,0.02247191,0.101123596,0.04494382,0.06741573,0.011235955,0.056179775,0.078651685,0.02247191,0.02247191,0.056179775,0.02247191,0.06741573,0.314606742,0.168539326,0.04494382,0.056179775,0,0.202247191,0.02247191,0.011235955,0,0.011235955,0.078651685,0.011235955,0,0,0.011235955,0.011235955,0,0.02247191,0.033707865,0,0.157303371,0.078651685,0.02247191,0.078651685,0,0.146067416,0.04494382,0.056179775,0,0.08988764,0.04494382,0.011235955,0.011235955,0,0.078651685,0,0.04494382,0.033707865,0.033707865,0.06741573,0.056179775,0.078651685,0.011235955,0.112359551,0,0.011235955,0.078651685,0.02247191,0.02247191,0.078651685,0.056179775,0.033707865,0.011235955,0.056179775,0.123595506,0.011235955,0.08988764,0.06741573,0.02247191,0.056179775,1
0.101123596,0.123595506,0.02247191,0.04494382,0,0.04494382,0.04494382,0.04494382,0.02247191,0.101123596,0.04494382,0.06741573,0.011235955,0.056179775,0.078651685,0.02247191,0.02247191,0.056179775,0.02247191,0.06741573,0.314606742,0.168539326,0.04494382,0.056179775,0,0.202247191,0.02247191,0.011235955,0,0.011235955,0.078651685,0.011235955,0,0,0.011235955,0.011235955,0,0.02247191,0.033707865,0,0.157303371,0.078651685,0.02247191,0.078651685,0,0.146067416,0.04494382,0.056179775,0,0.08988764,0.04494382,0.011235955,0.011235955,0,0.078651685,0,0.04494382,0.033707865,0.033707865,0.06741573,0.056179775,0.078651685,0.011235955,0.112359551,0,0.011235955,0.078651685,0.02247191,0.02247191,0.078651685,0.056179775,0.033707865,0.011235955,0.056179775,0.123595506,0.011235955,0.08988764,0.06741573,0.02247191,0.056179775,1
0.053475936,0.064171123,0.069518717,0.106951872,0.042780749,0.053475936,0.053475936,0.085561497,0.048128342,0.101604278,0.048128342,0.058823529,0.021390374,0.037433155,0.037433155,0.026737968,0.010695187,0.016042781,0.032085561,0.032085561,0.048128342,0.021390374,0.058823529,0.064171123,0.064171123,0.021390374,0.080213904,0.058823529,0.058823529,0.07486631,0.058823529,0.064171123,0.010695187,0.080213904,0.080213904,0.032085561,0.026737968,0.021390374,0.058823529,0.016042781,0.080213904,0.058823529,0.021390374,0.106951872,0.010695187,0.021390374,0.058823529,0.053475936,0.048128342,0.090909091,0.07486631,0.080213904,0.016042781,0.053475936,0.058823529,0.064171123,0.010695187,0.005347594,0.048128342,0.037433155,0.069148936,0.026595745,0.037234043,0.069148936,0.015957447,0.063829787,0.042553191,0.074468085,0.04787234,0.053191489,0.10106383,0.053191489,0.015957447,0.069148936,0.058510638,0.031914894,0.053191489,0.026595745,0.026595745,0.063829787,1
0.051724138,0.044827586,0.079310345,0.068965517,0.020689655,0.027586207,0.072413793,0.037931034,0.034482759,0.068965517,0.086206897,0.055172414,0.020689655,0.034482759,0.05862069,0.093103448,0.051724138,0.010344828,0.037931034,0.044827586,0.086206897,0.031034483,0.051724138,0.079310345,0.024137931,0.055172414,0.048275862,0.04137931,0.020689655,0.062068966,0.044827586,0.051724138,0.031034483,0.037931034,0.055172414,0.075862069,0.072413793,0.010344828,0.065517241,0.055172414,0.082758621,0.027586207,0.103448276,0.031034483,0.013793103,0.075862069,0.020689655,0.231034483,0.020689655,0.020689655,0.027586207,0.024137931,0.020689655,0.065517241,0.082758621,0.044827586,0.04137931,0.031034483,0.024137931,0.010344828,0.086206897,0.068965517,0.065517241,0.05862069,0.017241379,0.04137931,0.037931034,0.103448276,0.048275862,0.044827586,0.051724138,0.006896552,0.020689655,0.044827586,0.096551724,0.034482759,0.04137931,0.05862069,0.020689655,0.051724138,1
0.051724138,0.044827586,0.079310345,0.068965517,0.020689655,0.027586207,0.072413793,0.037931034,0.034482759,0.068965517,0.086206897,0.055172414,0.020689655,0.034482759,0.05862069,0.093103448,0.051724138,0.010344828,0.037931034,0.044827586,0.086206897,0.031034483,0.051724138,0.079310345,0.024137931,0.055172414,0.048275862,0.04137931,0.020689655,0.062068966,0.044827586,0.051724138,0.031034483,0.037931034,0.055172414,0.075862069,0.072413793,0.010344828,0.065517241,0.055172414,0.082758621,0.027586207,0.103448276,0.031034483,0.013793103,0.075862069,0.020689655,0.231034483,0.020689655,0.020689655,0.027586207,0.024137931,0.020689655,0.065517241,0.082758621,0.044827586,0.04137931,0.031034483,0.024137931,0.010344828,0.086206897,0.068965517,0.065517241,0.05862069,0.017241379,0.04137931,0.037931034,0.103448276,0.048275862,0.044827586,0.051724138,0.006896552,0.020689655,0.044827586,0.096551724,0.034482759,0.04137931,0.05862069,0.020689655,0.051724138,1
